 ,,,,,,,,,,,,,,
Mfg Data (ASCII): 364A1583G100-14L0310............,,,,,,,,,,,,,,
MODULE 1,,,,,,,,,,,,,,
Mfg Data (ASCII): 0A12-1320-0FK-402335-00611......,,,,,,,,,,,,,,
,< 2.0,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,>= 4.0,,TOTAL
CELL 1,0,0,0,0,3650,315673,1844062,9380903,1556885,286536,34,0,,13387743
CELL 2,0,0,0,0,2444,215968,1855911,9592826,1553608,166983,3,0,,13387743
CELL 3,0,0,0,0,4521,399817,1836366,9228583,1550118,368280,58,0,,13387743
CELL 4,0,0,0,0,2217,232431,1854454,9562449,1552820,183370,2,0,,13387743
CELL 5,0,0,0,0,4502,409205,1833417,9216207,1548579,375788,45,0,,13387743
CELL 6,0,0,0,0,2203,240229,1851286,9548928,1553907,190761,1,0,,13387315
CELL 7,0,0,0,0,4737,411104,1833281,9212139,1548512,377489,53,0,,13387315
CELL 8,0,0,0,0,2155,214861,1853814,9598803,1551747,165934,1,0,,13387315
CELL 9,0,0,0,0,3745,376183,1838728,9274904,1549406,344318,31,0,,13387315
CELL 10,0,0,0,0,2621,279126,1853716,9460297,1556434,235116,5,0,,13387315
CELL 11,0,0,0,0,2552,244469,1857203,9534009,1554579,194500,3,0,,13387315
CELL 12,0,0,0,1,5833,431368,1833179,9162495,1555299,398974,166,0,,13387315
<Cell Balancers>,,,,,,,,,,,,,,
MODULE 2,,,,,,,,,,,,,,
Mfg Data (ASCII): 364A1585G3REVC-14M3952..........,,,,,,,,,,,,,,
,< 2.0,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,>= 4.0,,TOTAL
CELL 1,0,0,0,0,3059,327853,1836835,9367746,1556156,296129,11,0,,13387789
CELL 2,0,0,0,0,1858,228389,1849469,9578084,1555288,174700,1,0,,13387789
CELL 3,0,0,0,0,3486,371776,1829684,9293731,1547763,341323,26,0,,13387789
CELL 4,0,0,0,0,1301,190242,1842601,9667385,1549258,137002,0,0,,13387789
CELL 5,0,0,0,0,2681,350199,1832257,9335215,1546127,321299,11,0,,13387789
CELL 6,0,0,0,0,1289,196076,1843564,9654078,1550192,142162,0,0,,13387361
CELL 7,0,0,0,0,3237,374472,1830718,9292532,1545120,341263,19,0,,13387361
