Data retrieved: 07/06/2017 @ 06:16:00,,,,,,,,,,,,,,
Mfg Data (ASCII): ................................,,,,,,,,,,,,,,
MODULE 1,,,,,,,,,,,,,,
Mfg Data (ASCII): 0039-1512-0EA-402335-00710......,,,,,,,,,,,,,,
,< 2.0,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,>= 4.0,,TOTAL
CELL 1,0,0,0,0,124,174347,1866752,10458296,1607980,68376,0,0,,14175875
CELL 2,0,0,0,0,22,82811,1842472,10720514,1515573,14483,0,0,,14175875
CELL 3,0,0,0,0,160,254538,1877436,10277954,1626145,139642,0,0,,14175875
CELL 4,0,0,0,0,24,99362,1849076,10674538,1535434,17441,0,0,,14175875
CELL 5,0,0,0,0,116,256331,1878698,10274969,1625282,140479,0,0,,14175875
CELL 6,0,0,0,0,20,104437,1851609,10658007,1542519,19283,0,0,,14175875
CELL 7,0,0,0,0,141,258990,1878675,10267161,1627454,143454,0,0,,14175875
CELL 8,0,0,0,0,15,82313,1838463,10728546,1514608,11930,0,0,,14175875
CELL 9,0,0,0,0,120,238031,1874816,10318368,1621144,123396,0,0,,14175875
CELL 10,0,0,0,0,21,88622,1845162,10704617,1523355,14098,0,0,,14175875
CELL 11,0,0,0,0,40,121413,1862012,10600899,1563860,27651,0,0,,14175875
CELL 12,0,0,0,0,123,209392,1878972,10366107,1627222,94059,0,0,,14175875
<Cell Balancers>,,,,,,,,,,,,,,
MODULE 2,,,,,,,,,,,,,,
Mfg Data (ASCII): 0039-1619-0BB-402335-00710......,,,,,,,,,,,,,,
,< 2.0,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,>= 4.0,,TOTAL
CELL 1,0,0,0,0,50,69048,954342,6055976,889884,36326,0,0,,8005626
CELL 2,0,0,0,0,6,26017,920420,6231529,820782,6872,0,0,,8005626
CELL 3,0,0,0,0,73,88968,960651,6005292,895669,54973,0,0,,8005626
CELL 4,0,0,0,0,2,18781,904111,6279890,798914,3928,0,0,,8005626
CELL 5,0,0,0,0,57,83884,958526,6022528,890764,49867,0,0,,8005626
CELL 6,0,0,0,0,2,18836,904083,6279006,799745,3954,0,0,,8005626
CELL 7,0,0,0,0,48,89050,960417,6007040,894089,54982,0,0,,8005626
CELL 8,0,0,0,0,2,20263,907232,6269130,804664,4335,0,0,,8005626
CELL 9,0,0,0,0,50,85583,958902,6016720,892406,51965,0,0,,8005626
CELL 10,0,0,0,0,2,17391,901832,6285943,796378,4080,0,0,,8005626
CELL 11,0,0,0,0,8,19153,906684,6269767,804577,5437,0,0,,8005626
CELL 12,0,0,0,0,50,50633,944183,6116280,871039,23441,0,0,,8005626
<Cell Balancers>,,,,,,,,,,,,,,
MODULE 3,,,,,,,,,,,,,,
Mfg Data (ASCII): 0039-1619-0B9-402335-00710......,,,,,,,,,,,,,,
,< 2.0,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,>= 4.0,,TOTAL
CELL 1,0,0,0,0,57,58005,949570,6091641,877441,28795,0,0,,8005509
CELL 2,0,0,0,0,4,17286,902903,6285136,795730,4450,0,0,,8005509
CELL 3,0,0,0,0,60,82407,958022,6025088,889950,49982,0,0,,8005509
CELL 4,0,0,0,0,1,15486,897242,6302091,787522,3167,0,0,,8005509
CELL 5,0,0,0,0,42,82908,957738,6026744,888497,49580,0,0,,8005509
CELL 6,0,0,0,0,1,17415,902645,6285590,796223,3635,0,0,,8005509
CELL 7,0,0,0,0,47,84150,958466,6021407,890410,51029,0,0,,8005509
CELL 8,0,0,0,0,1,16978,900328,6290412,794413,3377,0,0,,8005509
CELL 9,0,0,0,0,43,82535,957532,6026182,889710,49507,0,0,,8005509
CELL 10,0,0,0,0,2,20188,909659,6265879,805196,4585,0,0,,8005509
CELL 11,0,0,0,0,7,24803,918447,6236466,819247,6539,0,0,,8005509
CELL 12,0,0,0,0,57,66536,955765,6061866,886704,34581,0,0,,8005509
<Cell Balancers>,,,,,,,,,,,,,,
MODULE 4,,,,,,,,,,,,,,
Mfg Data (ASCII): 0039-1624-0TG-402335-00710......,,,,,,,,,,,,,,
,< 2.0,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,>= 4.0,,TOTAL
CELL 1,0,0,0,0,17,31027,609164,4009645,576633,21028,0,0,,5247514
CELL 2,0,0,0,0,0,8804,577572,4129417,528212,3509,0,0,,5247514
CELL 3,0,0,0,0,19,44862,614522,3971506,582425,34180,0,0,,5247514
CELL 4,0,0,0,0,0,7065,569372,4149379,519413,2285,0,0,,5247514
CELL 5,0,0,0,0,12,41539,612455,3983344,579277,30887,0,0,,5247514
CELL 6,0,0,0,0,0,6322,564939,4159461,514796,1996,0,0,,5247514
CELL 7,0,0,0,0,14,39181,611251,3989161,578619,29288,0,0,,5247514
CELL 8,0,0,0,0,0,5564,560274,4169282,510622,1772,0,0,,5247514
CELL 9,0,0,0,0,8,38313,611252,3990824,578344,28773,0,0,,5247514
CELL 10,0,0,0,0,0,6487,565831,4157101,515725,2370,0,0,,5247514
CELL 11,0,0,0,0,0,7996,573114,4137214,525672,3518,0,0,,5247514
CELL 12,0,0,0,0,22,27457,607171,4020137,574048,18679,0,0,,5247514
<Cell Balancers>,,,,,,,,,,,,,,
MODULE 5,,,,,,,,,,,,,,
Mfg Data (ASCII): 0039-1619-0B7-402335-00710......,,,,,,,,,,,,,,
,< 2.0,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,>= 4.0,,TOTAL
CELL 1,0,0,0,0,40,57390,950187,6094560,874739,28667,0,0,,8005583
CELL 2,0,0,0,0,1,16918,904213,6287542,792807,4102,0,0,,8005583
CELL 3,0,0,0,0,41,79394,957722,6036291,885324,46811,0,0,,8005583
CELL 4,0,0,0,0,0,13727,893621,6316830,778595,2810,0,0,,8005583
CELL 5,0,0,0,0,29,74117,955671,6053166,880572,42028,0,0,,8005583
CELL 6,0,0,0,0,0,13236,891436,6321089,777193,2629,0,0,,8005583
CELL 7,0,0,0,0,29,75041,955897,6049838,881798,42980,0,0,,8005583
CELL 8,0,0,0,0,0,14499,895530,6309351,783463,2740,0,0,,8005583
CELL 9,0,0,0,0,26,82092,958061,6029444,886532,49428,0,0,,8005583
CELL 10,0,0,0,0,0,15401,899139,6301377,786593,3073,0,0,,8005583
CELL 11,0,0,0,0,2,22040,916100,6249467,812153,5821,0,0,,8005583
CELL 12,0,0,0,0,33,58888,952507,6088217,877199,28739,0,0,,8005583
<Cell Balancers>,,,,,,,,,,,,,,
MODULE 6,,,,,,,,,,,,,,
Mfg Data (ASCII): 0039-1624-0T8-402335-00710......,,,,,,,,,,,,,,
,< 2.0,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,>= 4.0,,TOTAL
CELL 1,0,0,0,0,7,30088,607232,4015307,574979,19890,0,0,,5247503
CELL 2,0,0,0,0,0,8028,573670,4140223,522660,2922,0,0,,5247503
CELL 3,0,0,0,0,21,44343,613984,3974637,581239,33279,0,0,,5247503
CELL 4,0,0,0,0,0,6345,564158,4162596,512497,1907,0,0,,5247503
